show_id,title,minutes
8222,The Boy,97.0
6805,Friday the 13th,97.0
5859,He Never Died,97.0
6273,Before the Flood,97.0
189,2 Alone in Paris,97.0
6814,Frozen River,97.0
2609,Murder to Mercy: The Cyntoia Brown Story,97.0
2044,Villain,97.0
4559,Agyaat,97.0
1347,All My Friends Are Dead,97.0
7797,Princess Cyd,97.0
343,Major Payne,97.0
2084,The Debt Collector 2,97.0
492,Home Again,97.0
6043,A Kind of Murder,96.0
4181,Old Lord Savanna,96.0
6591,Delirium,96.0
8694,Walking Out,96.0
6926,Hardcore Henry,96.0
8782,Yo-Kai Watch: The Movie,96.0
8345,The Heyday of the Insensitive Bastards,96.0
936,Madagascar 3: Europe's Most Wanted,96.0
2032,Cuties,96.0
1882,American Pie 9: Girls' Rules,96.0
5779,Umrika,96.0
8802,Zinzana,96.0
569,Dennis the Menace,96.0
8030,Skin Trade,96.0
8362,The Indian in the Cupboard,96.0
8287,The Eichmann Show,96.0
4178,IO,96.0
7697,Paint It Black,96.0
1745,The Beginning of Life,96.0
2317,The Silence of Others,96.0
1737,Operation Christmas Drop,96.0
4174,Just Love,96.0
4362,Time Share,96.0
581,Mobile Suit Gundam Hathaway,96.0
7682,OtherLife,96.0
8100,Straight Up,96.0
7224,Kon-Tiki,96.0
2504,Game Over,96.0
5771,Much Ado About Nothing,96.0
1512,Mohamed Hussein,96.0
3718,Triple Threat,96.0
6967,Hide & Seek,96.0
2906,MR. RIGHT,96.0
6024,68 Kill,96.0
8642,Turbo,96.0
1821,Heritages,96.0
8532,The Time Machine,96.0
7876,Road to Yesterday,96.0
3820,Jonaki,96.0
7740,Phullu,96.0
8101,Strange but True,96.0
1030,Doctor Bello,96.0
8586,Three-Quarters Decent,96.0
2931,Love for Sale 2,96.0
8529,The Thief and the Imbecile,96.0
8543,The Ugly Truth,96.0
1985,GIMS: On the Record,96.0
7755,Pope Francis: A Man of His Word,96.0
89,Blood Brothers: Malcolm X & Muhammad Ali,96.0
6501,Closed Circuit,96.0
8704,We Are Your Friends,96.0
2020,Cycle,96.0
5419,Nobody Speak: Trials of the Free Press,96.0
4662,The Debt Collector,96.0
7808,Q Ball,96.0
4100,Behind the Curve,96.0
5450,Catfight,96.0
1138,The Knight and the Princess,96.0
1122,Legally Blonde,96.0
8719,Westside vs. the World,96.0
4260,When Angels Sleep,96.0
2625,5Gang,96.0
7001,Hostage to the Devil,96.0
6759,First Impression,96.0
6829,Garuda Di Dadaku,96.0
4903,Toc Toc,96.0
5834,Brahman Naman,96.0
702,Red Snow,96.0
2701,Born Beautiful,96.0
4095,Genius,96.0
7582,Next,96.0
3530,Evelyn,96.0
6535,Cop and a Half: New Recruit,96.0
2292,What the Fish,96.0
1411,Tribhanga - Tedhi Medhi Crazy,96.0
7335,Long Time Running,96.0
1454,Good Burger,96.0
1455,Good Hair,96.0
5149,Voyeur,96.0
1459,London Heist,96.0
2426,The Light of My Eyes,96.0
3410,The Laundromat,96.0
4936,Amateur,96.0
6475,Chloe,96.0
6609,Diary of a Chambermaid,96.0
1042,GANTZ:O,96.0
8066,Speech & Debate,96.0
5038,Irreplaceable You,96.0
7008,Hotel Pacific,96.0
5042,Seeing Allred,96.0
39,Birth of the Dragon,96.0
5612,Grillo vs Grillo,96.0
8014,Shutter,96.0
3426,Street Flow,96.0
5056,Expedition Happiness,96.0
6790,Forks Over Knives,96.0
2258,Mucho Mucho Amor: The Legend of Walter Mercado,96.0
7485,Money Talks,96.0
340,I missed you: Director's Cut,96.0
4948,A Sort of Family,96.0
8622,Tremors,96.0
7509,Moonwalkers,96.0
8463,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,96.0
245,Gunshot,96.0
7852,Reincarnated,96.0
1250,Blanche Gardin: The All-Nighter,96.0
6712,Event Horizon,96.0
2399,Okko's Inn,96.0
8233,The Bye Bye Man,96.0
2060,Adrift,96.0
4802,What We Started,96.0
5536,Kevin Hart: What Now?,96.0
5948,Strange Voices,96.0
59,Naruto Shippûden the Movie: The Will of Fire,96.0
8231,The Bulbul's Nest,96.0
4316,5 Star Christmas,96.0
6527,Concussion,96.0
1600,Break,96.0
475,American Ultra,96.0
7049,I'll See You in My Dreams,96.0
3100,Grand-Daddy Day Care,96.0
8238,The Car,96.0
8388,The Last Man on the Moon,96.0
5944,Adam: His Song Continues,96.0
4350,Set Off,96.0
651,O Vendedor de Sonhos,96.0
4349,SDU: Sex Duties Unit,96.0
463,This Changes Everything,96.0
6626,Don Verdean,96.0
6711,Evan Almighty,96.0
8223,The Boy in the Striped Pajamas,95.0
1925,We Have Always Lived in the Castle,95.0
6930,Harold and Lillian: A Hollywood Love Story,95.0
6208,Back and Forth,95.0
4383,Cam,95.0
5513,Small Crimes,95.0
4466,Yeh Hai Bakrapur,95.0
7864,Revenge of the Green Dragons,95.0
905,Sleepless,95.0
1912,Human Nature,95.0
7854,Remember,95.0
2164,Anelka: Misunderstood,95.0
2802,AllI Wish,95.0
4346,Once a Gangster,95.0
931,Due Date,95.0
128,A Cinderella Story,95.0
3913,Generation Iron 3,95.0
8712,Weeds on Fire,95.0
4418,The Holiday Calendar,95.0
4451,Marc Maron: Thinky Pain,95.0
6994,Hope Aur Hum,95.0
7947,Savage Dog,95.0
6973,Hiroshima: The Real History,95.0
4422,Aamir,95.0
1161,Croupier,95.0
7069,INDIA,95.0
7951,Saving Zoë,95.0
5502,He Even Has Your Eyes,95.0
4215,Lionheart,95.0
3102,MFKZ,95.0
2900,Pretville,95.0
464,A Classic Horror Story,95.0
8104,Strictly Ballroom,95.0
8146,Tahaan,95.0
2305,#AnneFrank - Parallel Stories,95.0
4281,Imperfect,95.0
8112,Submission,95.0
2270,Budhia Singh: Born to Run,95.0
4211,Komola Rocket,95.0
6628,Don't Crack Under Pressure,95.0
8029,Sister Code,95.0
7967,Season of the Witch,95.0
6143,American Heist,95.0
2790,El silencio es bienvenido,95.0
138,Crocodile Dundee in Los Angeles,95.0
3203,Wandering Stars,95.0
8225,The Brawler,95.0
3156,The 9th Precinct,95.0
4910,Holy Goalie,95.0
4500,S Storm,95.0
2442,What's Up?,95.0
1695,Cloudy with a Chance of Meatballs 2,95.0
7329,Lockout,95.0
3546,Uncle Naji in UAE,95.0
1706,The Life Ahead,95.0
5943,A Stoning in Fulham County,95.0
8044,Smart People,95.0
4818,"To Each, Her Own",95.0
2444,122,95.0
967,Get the Grift,95.0
784,Carnaval,95.0
5952,Unspeakable Acts,95.0
5210,One of Us,95.0
60,Naruto Shippuden: The Movie,95.0
8212,The Black Room,95.0
4762,Father of the Year,95.0
6227,Band of Robbers,95.0
1730,The Late Bloomer,95.0
4752,Extinction,95.0
8376,The Keeping Hours,95.0
2682,Stunt School,95.0
4176,Close,95.0
7245,Kurt & Courtney,95.0
6706,Esperando La Carroza,95.0
2672,Rising High,95.0
8403,The Longshots,95.0
8514,The Spectacular Now,95.0
169,Osmosis Jones,95.0
1649,Ghosts of War,95.0
180,The Nutty Professor,95.0
2823,Lost Girls,95.0
8667,Used Goods,95.0
5043,The Ritual,95.0
2648,My Stupid Boss 2,95.0
4967,Trailer Park Boys: The Movie,95.0
6378,Bring It On: Worldwide Showdown,95.0
3017,Hop,95.0
372,Pomegranates and Myrrh,95.0
984,Heroes: Silence and Rock & Roll,95.0
6780,For Love or Money,95.0
5074,The Open House,95.0
4937,Orbiter 9,95.0
7375,Madre,95.0
228,Really Love,95.0
63,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,95.0
8198,The Assignment,95.0
3023,Bulbul Can Sing,95.0
3403,"Love, Surreal and Odd",95.0
6830,Garuda in My Heart 2,95.0
705,A Man For The Week End,95.0
7534,My Daddy is in Heaven,95.0
4707,The Package,95.0
6309,Bigger Fatter Liar,95.0
5756,Mascots,95.0
7733,Peter Rabbit,95.0
8323,The Golem,95.0
5999,2036 Origin Unknown,95.0
6909,Hadi İnşallah,95.0
8286,The Dukes of Hazzard: The Beginning,95.0
5352,Handsome Devil,95.0
304,Esperando la carroza,95.0
5390,A 2nd Chance,95.0
8213,The Blackcoat's Daughter,95.0
6897,Green Room,95.0
7196,Kidnapping Mr. Heineken,95.0
7154,"Justice, My Foot!",95.0
1387,So My Grandma’s a Lesbian!,95.0
564,Austin Powers: The Spy Who Shagged Me,95.0
6233,Barah Aana,95.0
8070,Spitfire: The Plane that Saved the World,95.0
3748,DJ Cinderella,95.0
6444,Change in the Air,95.0
2913,Cuddle Weather,95.0
535,Si Doel the Movie 2,95.0
2232,The Millions,95.0
7724,Pekak,95.0
91,Paradise Hills,95.0
1390,Friendsgiving,95.0
8650,Two Lovers and a Bear,95.0
509,A Land Imagined,95.0
5303,Little Evil,95.0
8270,The Daughter,95.0
1793,Guillermo Vilas: Settling the Score,95.0
6882,Gook,95.0
1379,Penguin Bloom,95.0
8295,The Fear of 13,95.0
1511,The Con Is On,95.0
5740,The African Doctor,94.0
4046,The Hard Way,94.0
6752,Filmworker,94.0
6639,Down The Fence,94.0
2585,Material,94.0
6953,Hedgehogs,94.0
6022,6 Days,94.0
949,Swiped,94.0
6030,A Boy Called Po,94.0
945,S.M.A.R.T Chase,94.0
8709,We're No Animals,94.0
6053,A Perfect Man,94.0
8161,Teenage Mutant Ninja Turtles: The Movie,94.0
6741,Farce,94.0
5749,Bleach The Movie: Fade to Black,94.0
5931,Mission Blue,94.0
8655,Una,94.0
2882,Taxi Driver,94.0
6637,Doubles Cause Troubles,94.0
5996,1st Summoning,94.0
2567,Bennett's War,94.0
2654,The Plagues of Breslau,94.0
8690,Waiting...,94.0
1399,Death of Me,94.0
6580,Dean,94.0
2962,Love Jacked,94.0
8689,Waiting,94.0
6109,Alarmoty in the Land of Fire,94.0
5950,Too Young the Hero,94.0
6630,Don't Crack Under Pressure III,94.0
375,Flower Girl,94.0
5949,The Ryan White Story,94.0
5946,In Defense of a Married Man,94.0
5799,Jandino: Whatever it Takes,94.0
8120,Summer of '92,94.0
2160,Work It,94.0
5945,Hard Lessons,94.0
6190,Assimilate,94.0
6690,Emo the Musical,94.0
8693,Walk with Me,94.0
6601,Devil's Gate,94.0
8660,Undercover Grandpa,94.0
8662,Unfinished Song,94.0
5750,Bleach the Movie: Hell Verse,94.0
5213,Wedding Unplanned,94.0
8530,The Tiger Hunter,94.0
4471,Dragon Tiger Gate,94.0
7307,Lila & Eve,94.0
4672,Sparring,94.0
8338,The Hatred,94.0
265,Walk of Shame,94.0
8036,Skyline,94.0
1823,Out of Life,94.0
1828,Under the Bombs,94.0
3327,A Remarkable Tale,94.0
8516,The Spy Next Door,94.0
8517,The Spy Who Fell to Earth,94.0
1847,El-Khawaga's Dilemma,94.0
574,Kung Fu Panda,94.0
811,Streets of Fire,94.0
4553,Monty Python's Life of Brian,94.0
4549,Monty Python: The Meaning of Live,94.0
3298,Paradise Beach,94.0
562,Austin Powers in Goldmember,94.0
5329,The Outcasts,94.0
8536,The Trigger Effect,94.0
553,Holiday on Mars,94.0
1892,A Chaster Marriage,94.0
1525,Braven,94.0
4529,Seven in Heaven,94.0
2343,Bulbbul,94.0
1518,Ma Rainey's Black Bottom,94.0
147,House Party 3,94.0
146,House Party 2,94.0
7153,Just Friends,94.0
847,Home,94.0
3381,The Awakening of Motti Wolkenbruch,94.0
5165,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",94.0
777,American Outlaws,94.0
645,Good on Paper,94.0
2431,Lady Bird,94.0
4940,Sun Dogs,94.0
7516,Movie 43,94.0
1222,Generasi 90an: Melankolia,94.0
8061,Soul to Keep,94.0
3515,Steal a Pencil for Me,94.0
8792,Young Adult,94.0
4881,Lo más sencillo es complicarlo todo,94.0
7470,Miss Sharon Jones!,94.0
4997,Bullet Head,94.0
8447,The Parole Officer,94.0
4851,Ibiza,94.0
8051,Solo Con Tu Pareja,94.0
5007,Battle Drone,94.0
8352,The Humanity Bureau,94.0
5012,Schubert In Love,94.0
8073,Spring Breakers,94.0
7433,Meditation Park,94.0
4803,Zoo,94.0
4795,Duck Butter,94.0
7408,Maroon,94.0
177,The Golden Child,94.0
5085,The Polka King,94.0
765,Trippin' with the Kandasamys,94.0
5115,Desire,94.0
6395,Bushwick,94.0
6449,Charlotte's Web,94.0
1763,Mile 22,94.0
7860,Restless Creature: Wendy Whelan,94.0
8421,The Men Who Stare at Goats,94.0
2049,The Lost Okoroshi,94.0
4384,Nothing to Hide,94.0
5585,Nila,94.0
8615,Trainspotting,94.0
3821,PATRICK (2019),94.0
1105,An American Girl: McKenna Shoots for the Stars,94.0
118,Final Account,94.0
7917,Sadie's Last Days on Earth,94.0
6226,Band Aid,94.0
3192,Dead Kids,94.0
1496,Bridezilla,94.0
2497,Honeytrap,94.0
3829,Weed the People,94.0
2036,The Social Dilemma,94.0
399,Kingdom: Ashin of the North,94.0
1257,Tenacious D in The Pick of Destiny,94.0
2499,Mutiny of the Worker Bees,94.0
446,The Beguiled,94.0
487,Ratchet and Clank,94.0
8611,Tracers,94.0
8619,Trash Fire,94.0
1970,Road To High & Low,94.0
19,Intrusion,94.0
2085,All Together Now,94.0
2095,Lingua Franca,94.0
8571,Theater of Life,94.0
3219,Holiday Rush,94.0
7016,How to Be a Player,94.0
3922,Who Would You Take to a Deserted Island?,94.0
2557,In Paradox,94.0
6344,Blue Streak,94.0
8019,Silent Hill: Revelation,94.0
8609,Total Frat Movie,94.0
7119,Jalpari: The Desert Mermaid,94.0
1997,The Paramedic,94.0
2297,I Am Not Your Negro,94.0
2058,Sky Tour: The Movie,93.0
6631,Don't Knock Twice,93.0
6304,Big Daddy,93.0
7674,Operation Odessa,93.0
1721,What We Wanted,93.0
2866,Voulez-vous rire avec moi ce soir?,93.0
7666,One Night Stand,93.0
4758,The Warning,93.0
2056,Freaks – You're One of Us,93.0
6632,Don't Look Down,93.0
7684,Our Godfather,93.0
474,Born to Play,93.0
3596,Calum von Moger: Unbroken,93.0
5953,Victim of Beauty,93.0
4461,Sommore: The Reign Continues,93.0
5951,Triumph of the Heart,93.0
458,Lift Like a Girl,93.0
222,"Bob Ross: Happy Accidents, Betrayal & Greed",93.0
8226,The Breadwinner,93.0
4908,Candy Jar,93.0
2750,Wildling,93.0
8400,The Lodgers,93.0
2637,The International Player,93.0
2974,Hakkunde,93.0
5935,Mitt,93.0
6621,Dog Eat Dog,93.0
7955,Scandal in Sorrento,93.0
8384,The Last Days of Chez Nous,93.0
7953,Scales: Mermaids Are Real,93.0
5947,Quiet Victory: The Charlie Wedemeyer Story,93.0
7948,Savage Raghda,93.0
8718,Westerplatte Resists,93.0
3538,Watchman,93.0
6700,Enlighten Us,93.0
5978,Æon Flux,93.0
1776,His House,93.0
575,Kung Fu Panda 2,93.0
7795,Prince Charming,93.0
1151,7 Yards: The Chris Norton Story,93.0
2025,Night of Knots,93.0
7489,Monster Family,93.0
7823,Raiders!: The Story of the Greatest Fan Film Ever Made,93.0
2012,Pets United,93.0
1163,Keeping the Bees,93.0
6584,Death at a Funeral,93.0
2005,Wish Upon a Unicorn,93.0
8707,We the Animals,93.0
6039,A Gray State,93.0
1899,The Binding,93.0
7885,Roger Corman's Death Race 2050,93.0
2909,The Forest,93.0
8267,The Dark Crystal,93.0
1025,Arlo the Alligator Boy,93.0
1358,Rocks,93.0
2902,Untamed Romania,93.0
2908,Term Life,93.0
4481,Ronnie Coleman: The King,93.0
1834,ParaNorman,93.0
1832,Whispers,93.0
6684,Elles étaient en guerre (1914-1918),93.0
1788,Metallica Through The Never,93.0
1784,The Day of the Lord,93.0
2683,For the Broken Hearted,93.0
5983,100 Days Of Solitude,93.0
4060,Paranormal Investigation,93.0
476,The Stand-Up,93.0
58,Naruto Shippûden the Movie: Bonds,93.0
6654,Dukhtar,93.0
6096,After Porn Ends,93.0
5989,13 Sins,93.0
2047,Kandasamys: The Wedding,93.0
6014,300 Miles to Heaven,93.0
4352,A Christmas Prince: The Royal Wedding,93.0
477,The Tour,93.0
3642,The Son,93.0
6001,21 & Over,93.0
6004,24 Hours to Live,93.0
8243,The Charnel House,93.0
2359,Lost Bullet,93.0
7908,Russell Madness,93.0
8140,Sweet Virginia,93.0
5619,Haraamkhor,93.0
6756,Final Destination 3,93.0
7238,Krystal,93.0
7368,Mad Max,93.0
8544,The Unborn Child,93.0
3260,Iron Sky: The Coming Race,93.0
2143,Mr. Peabody & Sherman,93.0
6892,Grand Masti,93.0
3297,Let It Snow,93.0
150,I Got the Hook Up,93.0
8119,Summer Night,93.0
805,Population 436,93.0
6188,"As Above, So Below",93.0
6879,"Good Night, and Good Luck",93.0
5239,For Your Own Good,93.0
7272,Last Night,93.0
785,Cloudburst,93.0
954,The Whole Truth,93.0
2656,The Silence of the Marsh,93.0
6551,Daddy Day Care,93.0
5200,Pup Star: Better 2Gether,93.0
1598,You Are My Home,93.0
8486,The Right One,93.0
7348,Love on Delivery,93.0
2138,An Easy Girl,93.0
3249,The Knight Before Christmas,93.0
2810,Search Party,93.0
2476,Si Doel the Movie 3,93.0
3180,Wives on Strike: The Revolution,93.0
7004,Hot Bot,93.0
8184,The Adventures of Sharkboy and Lavagirl,93.0
5562,The Most Hated Woman in America,93.0
5561,The C Word,93.0
7043,I Am Vengeance,93.0
1103,Accepted,93.0
2512,Wadjda,93.0
2506,My Sleeping Lover,93.0
5657,7:19,93.0
934,Hachi: A Dog's Tale,93.0
8761,Would You Rather,93.0
5505,Kiss & Cry,93.0
8587,Thumper,93.0
5665,3 Türken & ein Baby,93.0
3191,Cut Bank,93.0
2787,A Life of Speed: The Juan Manuel Fangio Story,93.0
2563,Arctic Dogs,93.0
7111,Jack and the Cuckoo-Clock Heart,93.0
6944,Haywire,93.0
3218,The Island,93.0
4135,Manusangada,93.0
6607,Diana: 7 Days That Shook the World,93.0
6809,From Paris with Love,93.0
7426,May You Prosper,93.0
8451,The Perfect Day,93.0
7478,Mojave,93.0
81,Firedrake the Silver Dragon,93.0
1634,The 2nd,93.0
6566,Dark Crimes,93.0
211,Ragini MMS,93.0
8455,The Pink Panther,93.0
1666,40 Sticks,93.0
6781,For the Birds,93.0
6808,From Japan to Egypt,93.0
7474,Mission: Destroy Love,93.0
8078,Spy Time,93.0
7115,Jackpot,92.0
1221,Coven of Sisters,92.0
7900,Rumble,92.0
4399,Loudon Wainwright III: Surviving Twin,92.0
4892,My Perfect Romance,92.0
867,Small Town Crime,92.0
5455,Love.com,92.0
2028,Satria Heroes: Revenge of the Darkness,92.0
6373,Brave New Jersey,92.0
6750,Figures of Speech,92.0
6649,Dream Boat,92.0
6420,Cardboard Gangsters,92.0
2890,Girl on the Third Floor,92.0
1097,The Last Kids on Earth: Happy Apocalypse to You,92.0
6663,Easy A,92.0
6052,A Patch of Fog,92.0
8559,The Witch,92.0
860,Asmaa,92.0
378,Bartkowiak,92.0
7878,Robin Hood: The Rebellion,92.0
7883,Rocky IV,92.0
5428,What the Health,92.0
1998,The Take,92.0
6062,A Thousand Words,92.0
5707,Beauties of the Night,92.0
4885,Jailbreak,92.0
4435,Edge of Fear,92.0
8249,The Christmas Project,92.0
5703,Rainbow Time,92.0
3946,Unicorn Store,92.0
2501,What Are the Odds?,92.0
7653,On Yoga The Architecture of Peace,92.0
92,The Women and the Murderer,92.0
6209,Backcountry,92.0
6987,Holy Man 2,92.0
1304,The Most Unknown,92.0
2072,Puss in Boots,92.0
5905,Chris Tucker Live,92.0
5566,Deidra & Laney Rob a Train,92.0
2550,John Henry,92.0
3904,Someone Great,92.0
7477,Mohawk,92.0
6130,Amar Akbar & Tony,92.0
5902,Tig,92.0
5605,The Fury of a Patient Man,92.0
6354,Bokeh,92.0
1308,The Resurrection of Gavin Stone,92.0
7998,Shark Busters,92.0
6119,All Hallows' Eve,92.0
3876,A Home with A View,92.0
8026,Singularity,92.0
6100,Agatha and the Truth of Murder,92.0
4906,The Price of Success,92.0
625,Prime Time,92.0
6522,Command and Control,92.0
5622,Zapped,92.0
2130,Fearless,92.0
6633,Don't Think Twice,92.0
3179,Wives on Strike,92.0
232,The Water Man,92.0
5650,Headwinds,92.0
5649,Bee Movie,92.0
3163,It Comes at Night,92.0
5908,Advantageous,92.0
5533,Our Lovers,92.0
4218,Monty Python and the Holy Grail,92.0
2693,LA Originals,92.0
6778,For Grace,92.0
507,This Little Love Of Mine,92.0
8136,Sustainable,92.0
3044,A Ghost Story,92.0
5164,A Christmas Prince,92.0
5810,XOXO,92.0
7312,Little Dragon Maiden,92.0
2446,Chippa,92.0
4797,My Birthday Song,92.0
7732,Peter and the Farm,92.0
8485,The Rift: The Dark Side of the Moon,92.0
8497,The Salvation,92.0
7743,Pimpal,92.0
8309,The Force,92.0
7596,Norm of the North: Keys to the Kingdom,92.0
7453,Middle School: The Worst Years of My Life,92.0
8700,Warehoused,92.0
3385,Revenge of the Pontianak,92.0
8347,The Holy Man,92.0
6009,3 Generations,92.0
4761,Duck Duck Goose,92.0
7662,One Direction: This Is Us,92.0
7385,Mahjong Heroes,92.0
7664,One Last Thing,92.0
1407,Penguins of Madagascar: The Movie,92.0
1210,Just In Time,92.0
2961,Justice,92.0
7397,Mango Dreams,92.0
2172,Almost Love,92.0
613,Underworld: Rise of the Lycans,92.0
3561,Drink Drank Drunk,92.0
2657,The Willoughbys,92.0
7342,Losing Sight of Shore,92.0
2383,The Darkness,92.0
259,Out of my league,92.0
4001,5 Flights Up,92.0
2689,Moms at War,92.0
3339,Holly Star,92.0
7217,KL Zombi,92.0
6042,A Holiday Engagement,92.0
5737,Pup Star,92.0
841,Baggio: The Divine Ponytail,92.0
6730,F the Prom,92.0
2415,Project Papa,92.0
4873,Family Blood,92.0
2345,Nobody Knows I'm Here,92.0
4865,Spivak,92.0
5334,The Saint,92.0
5873,Ricardo O'Farrill Abrazo Genial,92.0
7554,Nacho Libre,92.0
7562,National Bird,92.0
6883,Goon,92.0
6583,Dear Santa,92.0
5780,Unchained: The Untold Story of Freestyle Motocross,92.0
5293,Berserk: The Golden Age Arc II - The Battle for Doldrey,92.0
197,He's All That,92.0
7754,Playing Hard,92.0
6170,Annabelle Hooper and the Ghosts of Nantucket,92.0
6685,Elles étaient en guerre 1939-1945,92.0
5783,Amanda Knox,92.0
6806,Friend Request,92.0
1705,The Beginning of Life 2: Outside,92.0
2698,Tigertail,91.0
1109,Irul,91.0
6281,Below Her Mouth,91.0
6193,At First Light,91.0
6512,Code Name: The Cleaner,91.0
6334,Blinky Bill: The Movie,91.0
2715,Violet Evergarden: Eternity and the Auto Memory Doll,91.0
6329,Black Snow,91.0
14,Confessions of an Invisible Girl,91.0
6565,Dark Chocolate (Bengali Version),91.0
8734,White Island,91.0
6246,Barrio Universitario,91.0
1113,Woody Woodpecker,91.0
2799,3022,91.0
45,Jaws: The Revenge,91.0
6494,Class of '61,91.0
6218,Badha,91.0
1292,Love,91.0
2806,XV: Beyond the Tryline,91.0
6383,Bruno and Boots: Go Jump in the Pool,91.0
8725,What Still Remains,91.0
3549,Feo pero sabroso,91.0
4944,Day of the Dead: Bloodline,91.0
7511,Morris from America,91.0
7537,My Ex-Ex,91.0
4872,My Fuhrer,91.0
7557,Naledi: A Baby Elephant's Tale,91.0
7567,Natural Born Pranksters,91.0
7580,New York Minute,91.0
7627,Numero Zero. The Roots of Italian Rap,91.0
5371,I Called Him Morgan,91.0
7643,Officer Downe,91.0
7,My Little Pony: A New Generation,91.0
252,Like Crazy,91.0
7678,Operator,91.0
7700,Palio,91.0
1778,Kaali Khuhi,91.0
7717,Paul Blart: Mall Cop,91.0
8427,The Monster,91.0
4984,Jag älskar dig: En skilsmässokomedi,91.0
8444,The One I Love,91.0
742,Blind Intersections,91.0
8549,The Vatican Tapes,91.0
8538,The Trust,91.0
1559,Giving Voice,91.0
8522,The Sunshine Makers,91.0
3344,Santa Girl,91.0
5203,Strange Weather,91.0
8493,The Roommate,91.0
7321,Little Sister,91.0
3390,Free Fire,91.0
1617,Monster House,91.0
5108,Mr. Roosevelt,91.0
5095,Eve's Apple,91.0
1627,The Happytime Murders,91.0
8465,The Prince,91.0
7390,Malicious,91.0
3677,The Milk System,91.0
4607,The Birth Reborn,91.0
8306,The Flintstones in Viva Rock Vegas,91.0
2260,The Long Dumb Road,91.0
4209,GODZILLA The Planet Eater,91.0
4205,Solo,91.0
3927,The Perfect Date,91.0
3931,The Silence,91.0
4154,"Gabriel ""Fluffy"" Iglesias: One Show Fits All",91.0
4134,Await Further Instructions,91.0
3958,The Trap,91.0
4121,High Flying Bird,91.0
8093,Stink!,91.0
394,A Second Chance:  Rivals!,91.0
348,Planet 51,91.0
8128,Superfly,91.0
349,Poms,91.0
4041,That Thing Called Tadhana,91.0
2216,The Larva Island Movie,91.0
7999,Shark Night,91.0
437,The Tambour of Retribution,91.0
8305,The Flintstones,91.0
455,Cheech & Chong's Still Smokin,91.0
3736,Right Here Right Now,91.0
4558,A Witches' Ball,91.0
1904,An Ordinary Man,91.0
1920,The American Game,91.0
4463,The Untold Tales of Armistead Maupin,91.0
3801,The Perfection,91.0
493,Midnight Sun,91.0
4429,Christmas With A View,91.0
4425,Arjun: The Warrior Prince,91.0
4376,Target,91.0
4374,Puppy Star Christmas,91.0
4371,The Tribe,91.0
7915,Sacro GRA,91.0
2053,"Love, Guaranteed",91.0
3889,Loving is Losing,91.0
840,The Day I lost My Shadow,91.0
5133,The Secret,91.0
5560,Felipe Neto: My Life Makes No Sense,91.0
2536,Match,91.0
1011,Rudra: The Rise of King Pharaoh,91.0
7028,Hunter's Prayer,91.0
6699,Enemy,91.0
5751,Blind Date,91.0
1452,Full Out 2: You Got This!,91.0
6708,Ethirmarai,91.0
2568,Death Can Wait,91.0
7002,Hostages,91.0
5626,IBOY,91.0
6739,Fanatic,91.0
94,JJ+E,91.0
5850,Team Foxcatcher,91.0
3009,The Bling Ring,91.0
7146,Judy Moody and the Not Bummer Summer,91.0
5635,Stereo,91.0
3099,Fireworks,91.0
932,Fun with Dick & Jane,91.0
8632,Trixie Mattel: Moving Parts,91.0
5734,Norman Lear: Just Another Version of You,91.0
8677,Viking Destiny,91.0
2583,Madagascar: Escape 2 Africa,91.0
6797,Freak Show,91.0
6921,Happy Hunting,91.0
6904,Héroes,91.0
5884,Naomi and Ely's No Kiss List,91.0
2521,Heaven Without People,91.0
6065,A Week in Watts,91.0
861,Hating Peter Tatchell,91.0
6121,All the Boys Love Mandy Lane,91.0
5427,Counterpunch,91.0
6105,Ai Weiwei: Never Sorry,91.0
7106,It's Now or Never,91.0
1489,DNA,91.0
1323,Growing up and other problems,91.0
7093,Invisible Essence: The Little Prince,91.0
6091,Addicted to Life,91.0
5997,20 Feet From Stardom,91.0
8710,Weather forecast,91.0
6054,A Princess for Christmas,91.0
6658,Earth to Echo,91.0
6048,A Murder in the Park,91.0
8706,We Need to Talk,91.0
972,Between Worlds,91.0
6012,30 Days of Luxury,91.0
7044,I Am Wrath,91.0
563,Austin Powers: International Man of Mystery,90.0
6834,Gender Revolution: A Journey with Katie Couric,90.0
6855,Ginger & Rosa,90.0
8671,Vantage Point,90.0
7830,Ramen Shop,90.0
497,Brick Mansions,90.0
8656,Unaccompanied Minors,90.0
8555,The Waterboy,90.0
7964,Seal Team Six: The Raid on Osama Bin Laden,90.0
8736,Who's That Knocking at My Door?,90.0
6776,Footprints: The Path of Your Life,90.0
6761,FirstBorn,90.0
329,Boyka: Undisputed,90.0
459,My Amanda,90.0
6755,Final Destination 2,90.0
331,Cloudy with a Chance of Meatballs,90.0
428,Wannabe Courageous,90.0
6577,Dead in a Week (Or Your Money Back),90.0
6682,Elizabeth at 90: A Family Tribute,90.0
8196,The Art of the Steal,90.0
1172,Seaspiracy,90.0
6385,Bruno and Boots: This Can't Be Happening at Macdonald Hall,90.0
6622,Dolphin Kick,90.0
7759,Postcards from London,90.0
624,Mommy Issues,90.0
